id,price,speed,hd,ram,screen,cores,cd,laptop,trend
2555,3524,38,5,48,19,22,yes,no,5
2556,2323,18,16,2,15,18,no,no,5
2557,3513,33,7,48,17,14,no,no,2
2558,3680,31,7,16,15,16,yes,no,2
2559,2379,19,20,10,21,24,no,no,4
2560,2817,17,12,10,15,12,no,no,2
2561,1599,15,20,14,17,10,no,no,2
2562,3495,30,7,40,17,22,no,no,5
2563,3284,30,5,16,15,18,yes,no,5
2564,1541,23,28,10,17,10,no,no,1
2565,2929,22,12,2,15,12,no,no,1
2566,3711,36,3,52,17,22,no,no,5
2567,837,24,12,6,13,4,no,yes,1
2568,2086,17,20,10,17,24,no,no,5
2569,1537,15,12,10,15,8,no,no,1
2570,3284,37,5,24,19,26,yes,no,4
2571,4176,36,7,36,15,24,yes,no,4
2572,1662,24,24,6,15,10,no,no,2
2573,856,17,28,2,11,10,yes,no,1
2574,1762,23,28,10,17,10,no,no,2
2575,1186,18,28,6,11,10,no,yes,2
2576,806,24,28,10,11,8,no,yes,2
2577,1741,22,12,10,15,8,no,no,2
2578,2793,21,20,10,21,30,no,no,5
2579,4102,39,7,28,23,12,no,no,2
2580,2478,22,28,10,23,28,no,no,5
2581,2028,16,16,14,21,26,yes,no,5
2582,2463,16,20,6,15,16,no,no,1
2583,2923,19,12,6,19,30,no,no,5
2584,2582,19,12,10,21,20,no,no,5
2585,3646,35,5,60,21,14,no,no,2
2586,3637,37,1,48,15,30,no,no,5
2587,1521,16,16,6,21,4,no,no,1
2588,773,17,8,2,11,10,no,yes,2
2589,1151,21,8,10,12,10,no,yes,2
2590,2630,20,20,10,15,30,no,no,5
2591,3978,33,1,24,21,20,no,no,5
2592,2687,24,20,2,17,22,no,no,5
2593,4182,33,7,32,15,20,no,no,4
2594,3372,35,5,60,15,16,yes,no,1
2595,1597,16,16,10,17,10,no,no,2
2596,1209,19,24,10,17,6,no,no,1
2597,2760,21,8,2,15,14,yes,no,1
2598,830,16,24,6,12,4,no,yes,2
2599,3787,38,1,28,23,12,no,no,2
2600,3093,38,5,52,19,24,no,no,4
2601,1668,18,24,14,21,4,yes,no,1
2602,3478,39,7,36,15,26,no,no,5
2603,1083,22,28,10,12,8,no,yes,1
2604,929,22,24,2,12,6,no,yes,1
2605,690,24,24,2,13,10,no,yes,2
2606,3863,35,1,48,17,28,no,no,4
2607,2438,18,20,2,19,26,no,no,4
2608,3084,32,5,36,21,18,yes,no,4
2609,4215,31,1,44,19,16,no,no,2
2610,2409,16,28,14,19,18,no,no,4
2611,3473,32,1,52,21,28,no,no,4
2612,733,21,8,14,12,8,no,yes,1
2613,2837,22,12,10,15,22,no,no,4
2614,550,21,28,6,13,6,no,yes,1
2615,2813,23,24,10,21,14,no,no,1
2616,868,23,16,2,12,10,yes,no,1
2617,4196,38,1,44,15,14,yes,no,1
2618,828,23,12,14,13,8,yes,no,2
2619,1888,19,16,10,19,10,yes,no,2
2620,3552,36,3,36,23,16,yes,no,1
2621,3410,34,5,44,19,24,no,no,5
2622,1864,23,12,2,19,4,yes,no,2
2623,769,21,20,2,11,4,no,yes,2
2624,2181,18,12,14,21,30,no,no,5
2625,3310,30,1,56,21,28,no,no,5
2626,3901,39,3,60,17,12,no,no,1
2627,3366,30,5,60,15,30,no,no,4
2628,1484,18,16,14,15,8,yes,no,1
2629,3867,31,1,28,23,12,no,no,1
2630,2213,15,16,6,21,16,no,no,1
2631,3485,33,5,52,19,14,no,no,1
2632,2612,19,20,2,23,12,yes,no,1
2633,2381,24,20,10,23,26,no,no,4
2634,1773,21,16,2,23,10,no,no,1
2635,1647,18,28,14,21,6,no,no,1
2636,2579,21,20,6,23,30,no,no,5
2637,3199,30,5,36,17,30,no,no,5
2638,1914,19,8,14,15,10,no,no,2
2639,1686,18,28,14,21,6,no,no,2
2640,517,15,12,14,11,8,no,yes,1
2641,3748,39,5,44,15,12,yes,no,2
2642,3038,33,1,48,15,12,no,no,1
2643,1792,23,12,10,23,8,yes,no,2
2644,976,24,20,2,12,10,yes,no,1
2645,3533,37,7,16,21,18,no,no,5
2646,4130,34,1,28,21,30,no,no,4
2647,1135,20,20,14,13,10,no,yes,1
2648,2039,18,24,2,19,20,no,no,5
2649,1102,23,20,14,11,8,no,yes,1
2650,3979,38,1,40,19,18,no,no,4
2651,1658,20,12,14,21,10,no,no,1
2652,3699,32,7,16,23,16,no,no,2
2653,1255,19,28,6,15,6,no,no,1
2654,1283,24,16,2,15,4,no,no,1
2655,1568,20,20,6,21,6,yes,no,1
2656,1175,22,28,2,11,4,no,yes,2
2657,520,17,20,14,11,4,yes,no,1
2658,572,23,8,2,12,10,yes,no,1
2659,3209,38,5,40,19,24,no,no,5
2660,534,19,24,2,12,8,no,yes,1
2661,2094,18,12,2,19,18,no,no,4
2662,1684,24,16,14,21,8,yes,no,2
2663,3417,31,5,16,19,12,no,no,1
2664,1522,22,12,14,17,4,no,no,1
2665,1420,19,16,2,17,4,yes,no,1
2666,3646,31,1,48,23,20,no,no,4
2667,985,17,8,6,11,6,no,yes,1
2668,1782,24,8,2,21,6,no,no,2
2669,1661,23,8,2,21,6,no,no,2
2670,3190,31,5,56,17,18,no,no,4
2671,4229,39,5,40,23,24,no,no,5
2672,2047,20,28,10,17,16,no,no,2
2673,1412,23,28,14,17,6,yes,no,2
2674,2232,20,8,2,19,14,yes,no,2
2675,671,17,20,6,13,6,no,yes,2
2676,504,20,20,14,11,8,yes,no,2
2677,4273,36,3,44,17,14,no,no,2
2678,3408,35,7,40,19,28,yes,no,4
2679,1628,24,28,10,17,8,yes,no,1
2680,1038,22,8,14,13,6,no,yes,2
2681,2130,17,12,6,23,14,no,no,1
2682,1870,18,20,10,19,6,no,no,1
2683,2972,17,28,6,17,24,yes,no,5
2684,4122,39,1,20,17,24,no,no,4
2685,3949,37,1,60,19,24,no,no,4
2686,3142,39,7,28,23,22,no,no,5
2687,3852,30,3,28,19,14,yes,no,2
2688,2383,21,20,6,19,22,no,no,5
2689,4277,36,7,28,23,20,no,no,5
2690,2639,20,28,2,23,20,no,no,4
2691,3120,38,7,40,17,22,yes,no,4
2692,1753,16,24,2,15,6,no,no,1
2693,2168,24,8,10,15,12,yes,no,2
2694,992,22,8,2,12,6,yes,no,2
2695,1765,16,12,10,17,4,no,no,1
2696,1071,19,24,6,11,8,no,yes,2
2697,926,23,20,10,13,8,no,yes,2
2698,3178,38,1,32,23,22,no,no,5
2699,3087,36,5,32,17,26,no,no,4
2700,3770,39,5,48,21,18,no,no,4
2701,2542,22,20,10,19,24,no,no,4
2702,3972,39,7,32,15,16,yes,no,2
2703,4097,31,1,52,15,26,no,no,4
2704,2239,21,12,6,19,26,no,no,4
2705,3017,35,7,48,15,18,no,no,5
2706,1893,15,24,10,21,10,no,no,1
2707,2768,17,16,10,19,14,yes,no,2
2708,2080,18,24,2,21,30,yes,no,4
2709,2277,20,28,10,17,14,no,no,2
2710,3259,37,3,32,17,16,no,no,2
2711,1061,21,20,10,13,4,no,yes,2
2712,4161,39,5,52,15,14,no,no,1
2713,1385,16,8,14,15,6,no,no,1
2714,1110,17,16,6,11,8,no,yes,1
2715,3689,32,5,52,17,22,no,no,4
2716,795,22,16,14,12,4,no,yes,1
2717,2510,19,16,10,23,12,no,no,1
2718,2294,17,16,10,15,16,no,no,1
2719,3202,36,5,20,17,12,no,no,2
2720,1873,18,24,6,23,8,no,no,1
2721,965,18,16,14,12,6,no,yes,2
2722,1836,24,28,2,23,8,yes,no,1
2723,1542,20,12,14,19,8,no,no,1
2724,1513,21,12,6,15,6,no,no,2
2725,3134,39,3,60,17,12,no,no,1
2726,1796,22,8,14,19,4,yes,no,2
2727,3166,37,7,36,15,22,no,no,5
2728,3951,30,3,32,15,26,no,no,5
2729,1066,22,24,14,13,4,no,yes,2
2730,1427,19,16,14,23,10,no,no,2
2731,2325,22,28,6,21,30,no,no,5
2732,788,17,20,2,12,6,yes,no,1
2733,1865,20,8,14,19,10,no,no,2
2734,2554,20,24,14,21,16,no,no,2
2735,2592,19,28,2,19,12,yes,no,1
2736,2428,15,16,14,23,24,yes,no,4
2737,1031,22,12,10,11,10,no,yes,2
2738,3023,32,5,56,21,28,no,no,4
2739,3394,37,3,24,15,12,no,no,1
2740,4105,36,5,36,19,14,no,no,1
2741,2285,18,8,2,21,26,no,no,5
2742,2847,15,12,14,15,12,no,no,2
2743,3128,30,5,36,19,26,yes,no,4
2744,2124,24,20,10,21,12,yes,no,1
2745,3403,38,5,32,17,24,no,no,4
2746,785,20,16,10,12,6,no,yes,2
2747,1567,20,16,10,23,4,no,no,1
2748,2436,20,12,10,15,20,yes,no,5
2749,607,16,8,10,13,4,no,yes,1
2750,2225,24,24,14,15,12,no,no,2
2751,4153,33,1,56,15,12,no,no,2
2752,1569,18,8,14,21,8,no,no,2
2753,571,18,20,10,11,6,no,yes,1
2754,830,18,8,14,13,8,no,yes,2
2755,3568,38,7,56,21,26,yes,no,4
2756,1071,16,16,10,12,10,no,yes,2
2757,4224,38,5,24,21,22,yes,no,5
2758,3406,39,1,52,17,16,no,no,1
2759,1959,22,24,6,23,8,no,no,1
2760,3145,31,3,56,19,14,no,no,2
2761,3855,31,1,28,15,12,no,no,2
2762,1734,19,12,14,21,6,no,no,2
2763,885,24,28,10,11,10,no,yes,2
2764,3581,38,3,24,21,12,no,no,1
2765,1821,21,28,2,21,8,no,no,2
2766,4282,39,7,20,23,20,no,no,5
2767,4290,36,1,28,21,24,no,no,5
2768,2216,20,24,6,17,24,yes,no,4
2769,505,24,16,14,13,8,no,yes,1
2770,3572,30,3,16,23,26,yes,no,5
2771,1027,19,20,14,12,4,no,yes,1
2772,2437,22,8,10,21,24,no,no,5
2773,2861,17,8,10,23,26,no,no,5
2774,3721,32,1,56,23,28,no,no,5
2775,3998,34,1,40,17,28,no,no,5
2776,3538,36,1,48,21,26,no,no,4
2777,4318,39,5,52,17,30,no,no,4
2778,2790,20,16,14,23,18,no,no,5
2779,1623,16,16,2,21,10,no,no,1
2780,2201,24,20,2,17,20,no,no,4
2781,3278,30,7,60,21,14,no,no,2
2782,3835,38,7,36,19,28,no,no,5
2783,4230,30,3,60,15,14,no,no,1
2784,802,24,12,2,11,10,no,yes,1
2785,2778,20,16,6,17,12,no,no,1
2786,3549,37,5,40,15,18,no,no,5
2787,3495,38,3,24,21,28,no,no,4
2788,3868,30,1,20,19,14,yes,no,1
2789,3384,33,5,60,23,22,yes,no,5
2790,4207,31,1,60,23,16,no,no,1
2791,4053,31,7,44,17,20,no,no,4
2792,2620,19,24,6,15,12,yes,no,2
2793,2051,23,12,14,17,26,no,no,4
2794,3151,32,5,44,19,18,no,no,4
2795,508,23,28,2,13,4,yes,no,2
2796,1317,16,28,10,15,4,no,no,2
2797,2044,22,28,2,23,14,yes,no,1
2798,4220,37,1,44,19,14,yes,no,1
2799,2873,17,16,2,17,22,no,no,5
2800,1977,20,12,6,17,8,no,no,1
2801,1196,19,8,14,11,6,yes,no,1
2802,3304,34,7,28,15,18,yes,no,4
2803,1476,15,28,10,17,10,yes,no,1
2804,2553,20,24,10,19,18,no,no,5
2805,2120,21,8,6,17,20,yes,no,5
2806,3159,36,1,32,15,12,no,no,2
2807,2904,15,12,6,15,20,yes,no,4
2808,3084,34,1,48,17,28,yes,no,4
2809,2768,20,12,2,21,26,yes,no,4
2810,3378,32,1,32,23,12,no,no,2
2811,4247,33,1,56,23,22,no,no,5
2812,2747,15,12,6,23,24,no,no,4
2813,2759,22,8,14,19,28,no,no,5
2814,3934,32,3,20,15,26,no,no,4
2815,1101,16,16,10,11,6,no,yes,1
2816,1197,19,16,6,12,6,no,yes,2
2817,1063,19,16,10,12,8,no,yes,1
2818,2758,15,12,6,15,30,no,no,5
2819,743,19,16,6,13,8,no,yes,2
2820,1874,22,24,6,21,6,no,no,2
2821,4013,31,1,28,15,20,no,no,5
2822,3085,35,1,60,19,14,no,no,2
2823,654,19,28,6,12,4,no,yes,2
2824,1399,21,8,6,21,4,no,no,2
2825,1837,15,12,2,23,6,no,no,1
2826,1322,15,24,2,21,8,no,no,2
2827,4031,31,5,48,17,14,no,no,1
2828,1814,24,24,10,17,6,no,no,1
2829,513,16,16,2,12,8,no,yes,1
2830,829,17,28,2,13,8,no,yes,1
2831,3152,39,1,48,15,14,yes,no,2
2832,2389,18,24,2,21,22,no,no,5
2833,988,24,24,10,11,4,yes,no,2
2834,559,23,20,6,11,8,no,yes,1
2835,3278,37,7,20,19,16,no,no,2
2836,1931,17,28,10,19,10,no,no,2
2837,3923,33,1,36,15,28,no,no,4
2838,1368,19,12,6,21,4,yes,no,2
2839,2810,20,8,10,15,18,no,no,4
2840,1653,15,8,2,19,4,no,no,2
2841,3724,30,5,40,21,16,yes,no,1
2842,1215,18,28,14,19,8,no,no,1
2843,1672,16,12,6,17,8,yes,no,1
2844,3402,38,1,44,23,28,no,no,5
2845,3156,36,5,48,21,28,yes,no,5
2846,4042,33,7,20,21,26,no,no,5
2847,2313,15,16,10,19,26,no,no,5
2848,957,23,24,14,13,6,no,yes,2
2849,880,20,16,14,12,8,yes,no,1
2850,2990,19,20,10,17,24,no,no,4
2851,2797,18,28,10,19,24,no,no,5
2852,4062,35,3,48,23,12,no,no,2
2853,4083,33,1,24,21,16,no,no,2
2854,4085,32,1,16,17,24,no,no,4
2855,892,23,28,2,12,4,yes,no,2
2856,3087,31,7,40,21,30,no,no,5
2857,3870,33,1,36,17,20,no,no,4
2858,2907,24,8,14,21,12,no,no,2
2859,3323,37,3,28,17,18,no,no,4
2860,3444,33,3,60,15,16,yes,no,2
2861,1833,17,28,14,15,6,no,no,1
2862,2632,16,24,14,15,26,yes,no,4
2863,1761,24,12,14,17,10,no,no,1
2864,2544,16,8,2,17,20,yes,no,5
2865,3127,31,7,56,21,30,no,no,5
2866,1063,16,28,2,13,8,no,yes,1
2867,3969,32,5,16,17,12,no,no,2
2868,1464,18,8,2,19,10,yes,no,1
2869,715,21,28,6,11,8,no,yes,1
2870,2587,17,24,14,15,24,no,no,5
2871,3564,34,3,16,15,14,yes,no,1
2872,802,19,8,10,12,6,no,yes,1
2873,1716,22,24,2,15,10,yes,no,1
2874,802,23,8,10,12,6,no,yes,1
2875,2077,16,28,6,21,28,no,no,4
2876,2735,16,24,10,23,28,no,no,4
2877,2392,16,24,2,23,18,yes,no,4
2878,1070,24,20,10,11,8,no,yes,2
2879,4234,34,5,24,23,20,no,no,5
2880,1994,21,24,2,17,10,no,no,1
2881,585,22,24,2,11,4,no,yes,2
2882,3445,30,5,56,19,16,no,no,2
2883,1796,21,8,10,21,4,yes,no,2
2884,2907,22,16,14,15,28,no,no,4
2885,3019,30,1,40,15,26,no,no,4
2886,3488,38,1,28,21,20,yes,no,5
2887,2843,23,8,2,23,16,no,no,1
2888,4270,36,1,28,15,30,no,no,5
2889,3043,37,5,20,17,12,no,no,1
2890,2191,17,20,14,19,22,no,no,5
2891,1090,20,16,10,11,8,no,yes,1
2892,3350,30,3,60,21,20,no,no,5
2893,1220,21,8,2,15,8,yes,no,2
2894,571,15,8,6,13,10,no,yes,2
2895,1942,23,16,2,19,6,no,no,1
2896,2615,20,20,6,15,24,no,no,4
2897,2214,21,28,2,15,18,no,no,5
2898,1835,16,8,2,23,6,no,no,2
2899,1943,16,8,14,15,8,no,no,1
2900,4168,33,7,16,15,30,yes,no,4
2901,2200,15,24,2,19,20,yes,no,4
2902,1645,21,12,6,17,10,no,no,1
2903,3098,33,5,48,15,28,no,no,5
2904,2190,15,28,2,21,20,no,no,5
2905,2697,17,16,10,23,28,no,no,4
2906,2629,24,20,6,23,28,no,no,4
2907,3211,31,1,56,17,14,no,no,1
2908,1657,20,12,6,17,8,no,no,2
2909,2145,15,20,14,19,22,no,no,4
2910,787,22,8,14,13,4,no,yes,1
2911,770,22,28,10,11,10,no,yes,2
2912,3055,34,3,60,19,28,no,no,5
2913,500,16,12,6,12,4,yes,no,1
2914,3680,31,3,60,17,24,yes,no,5
2915,3973,37,7,44,23,20,no,no,4
2916,929,15,12,2,12,4,no,yes,2
2917,1424,20,20,14,21,8,yes,no,1
2918,4342,34,1,16,23,18,no,no,4
2919,1674,16,8,2,15,4,no,no,2
2920,2587,19,8,2,21,24,no,no,5
2921,3549,37,3,56,23,12,no,no,2
2922,3177,31,1,20,21,12,no,no,1
2923,2760,17,12,14,21,18,yes,no,4
2924,1900,24,12,10,19,4,yes,no,2
2925,1938,17,12,2,19,10,no,no,2
2926,2401,24,28,6,19,18,no,no,5
2927,4269,36,1,48,23,20,no,no,5
2928,2942,16,16,6,23,30,no,no,4
2929,3658,37,1,40,17,26,no,no,4
2930,1809,17,12,14,23,4,no,no,1
2931,1045,18,8,10,11,6,no,yes,1
2932,1670,22,8,6,19,6,no,no,2
2933,3160,39,7,24,23,12,yes,no,2
2934,4310,37,5,56,15,18,no,no,5
2935,1057,17,8,14,11,8,no,yes,1
2936,3747,35,3,60,15,16,no,no,2
2937,2426,18,24,10,23,12,no,no,2
2938,4046,36,7,44,15,28,no,no,5
2939,3461,37,5,48,17,18,no,no,4
2940,3988,33,3,48,15,28,yes,no,4
2941,846,20,24,14,12,10,no,yes,2
2942,1511,23,24,2,23,4,no,no,1
2943,2709,17,28,2,19,26,no,no,5
2944,1869,18,16,14,23,4,no,no,2
2945,1944,15,20,14,23,8,yes,no,2
2946,713,21,28,6,13,6,no,yes,1
2947,1861,15,20,10,15,6,no,no,1
2948,3162,31,1,28,15,22,no,no,5
2949,2324,19,20,10,21,24,yes,no,4
2950,2898,22,24,6,17,16,no,no,2
2951,4016,32,1,60,23,16,yes,no,1
2952,2504,19,12,10,23,26,yes,no,5
2953,520,17,12,10,11,8,yes,no,1
2954,1023,21,12,10,13,6,no,yes,1
2955,2098,23,24,14,19,12,no,no,2
2956,4074,34,5,44,19,26,no,no,5
2957,3044,37,7,28,15,24,yes,no,4
2958,4207,31,5,16,17,30,no,no,4
2959,4181,39,3,40,21,14,no,no,1
2960,3422,32,1,60,17,30,no,no,4
2961,2505,21,8,10,15,28,no,no,5
2962,3711,35,3,52,19,24,no,no,4
2963,3610,39,5,48,23,22,no,no,5
2964,1881,18,16,2,23,8,no,no,1
2965,2115,17,20,6,19,14,no,no,1
2966,1709,24,8,2,23,4,no,no,1
2967,2081,17,8,14,19,26,no,no,4
2968,4257,36,3,44,23,24,no,no,4
2969,2384,21,12,10,19,30,yes,no,5
2970,1983,21,28,2,23,6,no,no,2
2971,698,23,12,10,11,10,no,yes,2
2972,1663,22,28,10,15,6,no,no,2
2973,1499,15,8,10,23,4,no,no,2
2974,3477,32,3,48,17,12,no,no,2
2975,2229,19,8,14,15,28,no,no,4
2976,1092,20,20,10,12,4,yes,no,2
2977,2330,18,24,10,23,26,no,no,4
2978,1683,21,24,10,15,10,no,no,2
2979,2749,22,16,2,17,28,no,no,5
2980,3054,30,5,52,21,12,no,no,2
2981,2349,15,16,14,15,22,no,no,4
2982,3783,37,7,24,19,12,no,no,2
2983,3214,30,1,40,21,14,no,no,2
2984,2539,23,24,6,21,12,no,no,2
2985,4285,31,1,60,21,18,no,no,4
2986,1175,21,16,2,11,10,no,yes,2
2987,2771,20,24,10,19,12,no,no,1
2988,2944,24,16,6,19,22,yes,no,4
2989,1215,24,8,2,17,4,no,no,1
2990,588,24,16,14,13,6,yes,no,2
2991,512,24,20,14,11,10,yes,no,1
2992,3055,39,7,28,23,22,no,no,4
2993,738,19,12,2,12,6,no,yes,1
2994,1258,17,24,10,15,10,no,no,2
2995,4242,33,3,28,17,26,no,no,4
2996,3408,37,7,28,17,14,yes,no,2
2997,4252,30,3,32,17,16,yes,no,1
2998,3761,38,1,52,23,16,no,no,1
2999,4330,35,5,16,21,26,no,no,4
3000,2856,23,8,10,21,24,yes,no,5
3001,3375,37,7,24,21,20,no,no,4
3002,4321,39,7,48,23,30,no,no,4
3003,3061,31,7,32,15,16,no,no,2
3004,1756,23,28,14,15,6,yes,no,1
3005,981,15,20,10,11,6,no,yes,2
3006,915,20,28,2,13,6,no,yes,1
3007,1436,15,24,6,23,10,yes,no,2
3008,4032,30,7,20,19,26,yes,no,5
3009,1302,24,16,10,23,8,no,no,2
3010,4197,32,7,36,21,18,no,no,4
3011,3374,30,5,16,19,18,no,no,5
3012,1929,20,12,2,23,10,no,no,1
3013,3361,39,3,20,17,18,no,no,5
3014,3482,30,7,16,19,26,no,no,4
3015,2286,17,12,10,23,26,no,no,4
3016,1402,21,24,6,15,10,no,no,2
3017,1647,24,16,2,19,10,no,no,2
3018,2183,17,28,10,15,22,no,no,4
3019,3356,32,7,52,17,26,yes,no,5
3020,2006,17,20,14,19,14,no,no,2
3021,1814,22,28,10,15,4,no,no,2
3022,2534,15,16,2,21,18,no,no,5
3023,2327,17,8,2,21,30,no,no,4
3024,3828,32,5,44,23,22,yes,no,4
3025,3979,34,5,20,23,28,no,no,5
3026,2219,24,8,6,17,18,no,no,4
3027,2708,20,20,2,19,22,yes,no,4
3028,2603,23,20,14,21,20,no,no,4
3029,3086,38,7,56,15,22,no,no,5
3030,3511,32,5,52,17,24,no,no,4
3031,1447,23,12,10,19,6,no,no,2
3032,504,24,16,14,12,4,yes,no,2
3033,3155,31,5,20,23,30,no,no,5
3034,4270,36,7,48,15,26,no,no,5
3035,3405,32,7,16,21,28,no,no,5
3036,2491,23,8,14,19,16,no,no,1
3037,2167,16,28,6,15,16,no,no,2
3038,3343,38,7,44,19,12,no,no,2
3039,1712,20,28,10,23,10,yes,no,1
3040,3331,32,1,60,23,28,no,no,5
3041,1564,17,24,2,23,4,yes,no,2
3042,1786,17,24,2,15,10,no,no,1
3043,2997,15,20,6,23,20,no,no,5
3044,3164,33,1,28,15,12,yes,no,2
3045,1621,18,8,6,23,6,no,no,1
3046,3411,36,1,60,17,26,no,no,5
3047,2250,18,28,6,23,16,no,no,2
3048,755,22,16,10,13,10,no,yes,2
3049,1579,22,28,6,19,10,no,no,2
3050,1201,17,16,2,17,6,no,no,1
3051,3226,34,7,24,19,24,no,no,4
3052,2957,19,24,2,19,14,no,no,1
3053,3099,33,7,60,19,14,no,no,1
3054,1372,15,8,6,23,4,yes,no,2
3055,3092,35,7,24,21,12,yes,no,2
3056,2740,24,28,6,23,20,yes,no,5
3057,4016,31,7,28,19,28,yes,no,4
3058,3891,34,7,44,19,18,no,no,5
3059,2574,21,16,14,17,12,no,no,1
3060,1946,20,28,2,21,4,no,no,1
3061,1556,20,8,6,17,4,yes,no,2
3062,3387,32,5,40,17,16,no,no,2
3063,2341,24,8,10,17,14,no,no,1
3064,1305,17,12,10,15,6,no,no,2
3065,1092,21,8,6,13,4,yes,no,1
3066,3775,37,5,44,15,18,no,no,5
3067,3329,31,5,48,21,24,no,no,4
3068,641,23,8,10,13,6,no,yes,2
3069,540,15,24,10,12,10,yes,no,2
3070,3212,38,5,44,21,16,yes,no,1
3071,1158,23,12,10,12,6,no,yes,2
3072,1775,16,20,6,17,8,no,no,2
3073,2201,19,28,14,19,28,no,no,4
3074,2770,19,20,6,17,20,no,no,4
3075,2449,23,28,2,15,16,no,no,1
3076,2167,16,16,10,23,16,no,no,1
3077,2287,18,24,14,23,20,no,no,4
3078,3327,36,3,16,17,24,no,no,4
3079,4126,38,1,52,21,16,no,no,2
3080,1466,17,20,2,17,6,no,no,1
3081,4130,30,3,48,23,18,no,no,4
3082,2510,24,24,10,17,20,no,no,4
3083,3120,37,1,28,17,16,yes,no,1
3084,950,19,16,2,13,8,no,yes,2
3085,2079,24,24,10,19,14,no,no,1
3086,2481,22,16,14,19,12,no,no,2
3087,2790,23,28,6,17,26,no,no,4
3088,3986,38,3,56,15,14,no,no,1
3089,1599,24,24,6,15,4,no,no,1
3090,1624,17,12,6,21,10,yes,no,2
3091,916,18,16,6,13,4,yes,no,1
3092,2988,15,16,2,17,22,yes,no,5
3093,3572,30,3,52,21,26,yes,no,4
3094,1495,20,12,6,21,4,no,no,1
3095,2915,19,12,10,23,30,no,no,5
3096,3926,35,1,20,23,22,no,no,4
3097,2294,16,24,6,17,24,no,no,4
3098,2818,19,20,2,21,22,no,no,4
3099,2196,21,28,2,21,24,yes,no,4
3100,829,15,20,6,13,8,no,yes,1
3101,1216,24,20,14,23,10,yes,no,1
3102,729,24,20,6,13,8,no,yes,1
3103,2540,21,20,14,15,18,yes,no,4
3104,1364,24,12,6,21,10,yes,no,2
3105,3349,38,7,60,23,14,no,no,1
3106,939,16,20,6,11,10,no,yes,2
3107,864,16,16,6,11,10,yes,no,1
3108,2232,21,28,6,19,12,yes,no,2
3109,2682,24,16,2,21,26,no,no,4
3110,3908,31,7,32,21,30,yes,no,5
3111,1522,16,28,2,23,6,no,no,1
3112,2437,15,24,2,23,30,no,no,5
3113,1418,18,8,6,17,10,no,no,1
3114,3157,30,5,24,23,12,no,no,1
3115,1115,18,16,2,11,10,no,yes,2
3116,2823,20,20,2,19,18,no,no,5
3117,3551,33,3,20,19,24,no,no,4
3118,643,23,12,10,11,6,no,yes,2
3119,2019,23,12,2,21,30,no,no,4
3120,3322,35,1,16,17,14,no,no,1
3121,3760,39,1,32,23,20,yes,no,4
3122,3350,38,7,36,23,28,no,no,4
3123,3853,34,1,40,21,22,no,no,4
3124,3310,34,7,52,23,12,no,no,1
3125,2210,15,16,14,17,28,no,no,5
3126,3473,30,7,24,19,28,no,no,5
3127,1927,23,28,10,15,4,no,no,2
3128,3772,30,5,16,15,16,yes,no,2
3129,4072,36,7,48,19,14,yes,no,2
3130,4315,38,5,20,21,16,no,no,1
3131,2338,21,24,10,19,30,no,no,5
3132,3883,36,7,20,19,24,no,no,5
3133,3829,36,1,56,23,12,no,no,2
3134,737,19,8,14,12,6,no,yes,1
3135,3352,37,7,56,15,14,yes,no,1
3136,1303,18,8,10,19,4,no,no,1
3137,3037,32,3,48,21,22,no,no,4
3138,1454,16,8,10,21,6,no,no,1
3139,2907,16,28,6,21,14,no,no,1
3140,2765,20,28,2,17,20,no,no,5
3141,2715,15,20,2,23,28,no,no,4
3142,2280,19,12,10,17,18,yes,no,4
3143,2935,20,16,2,17,22,no,no,5
3144,1841,18,28,14,21,6,no,no,1
3145,3422,32,1,44,15,24,no,no,5
3146,2456,15,28,6,19,16,yes,no,1
3147,917,16,16,6,12,6,no,yes,1
3148,2613,21,20,6,17,20,no,no,5
3149,890,19,24,6,13,8,no,yes,2
3150,748,24,12,2,11,6,yes,no,2
3151,2740,21,20,10,21,14,yes,no,1
3152,3834,30,7,24,23,24,no,no,5
3153,1194,24,8,6,12,8,no,yes,1
3154,2514,18,16,14,15,26,no,no,5
3155,750,19,8,10,13,4,no,yes,1
3156,2282,16,8,6,23,24,no,no,5
3157,1670,15,24,10,23,8,no,no,2
3158,756,19,20,6,11,10,yes,no,2
3159,2718,22,28,10,23,12,no,no,1
3160,1397,15,8,6,19,8,no,no,2
3161,2337,19,8,6,17,22,no,no,4
3162,3064,38,7,56,15,18,yes,no,4
3163,1652,17,12,2,23,6,yes,no,1
3164,1841,15,28,10,21,10,no,no,1
3165,846,23,16,14,13,10,no,yes,2
3166,3449,36,5,52,15,20,no,no,4
3167,3443,31,3,40,19,12,no,no,1
3168,3580,38,5,20,23,30,yes,no,5
3169,3757,39,3,52,23,18,no,no,5
3170,2252,17,16,6,15,22,yes,no,5
3171,1579,20,16,14,23,6,no,no,1
3172,3078,33,1,60,21,14,no,no,2
3173,3877,37,7,28,17,18,no,no,4
3174,4191,36,5,24,15,30,no,no,5
3175,3001,36,5,56,21,14,no,no,2
3176,1212,22,24,10,23,4,yes,no,1
3177,1867,18,8,6,21,10,no,no,2
3178,2325,20,12,10,17,30,no,no,4
3179,1494,22,24,6,15,4,no,no,1
3180,2580,24,12,14,19,24,yes,no,5
3181,3197,33,1,48,23,26,no,no,5
